,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Flat data For IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"    Generated by Jayesh K on Sep 1, 2025 10:42 AM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Record Count : 1334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flat Master Name,Agreement Charges (Record Currency),Agreement Charges,Available Date for Next Booking,Balcony Type,Block Name,Booking2Contarct days,Built-up Area (Sq. Ft.),Caretaker Master,Catalogue Price last updated date,CIR Tracker,Cluster Name,Created By,Created Time,Currency,Current Move-In Date,Current Check-Out Date,Current Tenant ID,Electricity Meter Number,Email Opt Out,Exchange Rate,Flat Available to Rent Status,Flat Booking Hold Status,Flat Category,Flat Facing,Flat Iframe Embed for Virtual Tour,Flat Mailing City,Flat Mailing Country,Flat Mailing State,Flat Mailing Street,Flat Mailing Zip,Flat Master Owner,Flat Next Booking Status,Flat Occupancy Status,Flat Rent Next Start Date,Flat Security Deposit (Record Currency),Flat Security Deposit,Flat Type,Flat Video,Flat_Number,Flats Unique ID,Flats Unique ID,Floor Number,Garbage charges (Record Currency),Garbage charges,Inside the Flat,Inventory Trackers,Landlord Mailing City,Landlord Mailing Country,Landlord Mailing State,Landlord Mailing Street,Landlord Mailing Zip,Landlord Name,Last Activity Time,Last Activity Time,Website_Flat_URL,Validatortag,Update Status,Unsubscribed Time,Unsubscribed Mode,Terms & Conditions,Tag,Super Built-up Area (Sq. Ft.),Sample Contract Link,Reserved Car Parking Available,Renewal rate,Record Id,Property Unique ID,Property Onboarded Date,Property Master,Prepaid Move-Out Charge,Prepaid Move-Out Charge (Record Currency),Parking Queue,No Of Bathrooms,Next Move-In Date,Next Booking ID,Monthly Rent,Long Description,Max Occupants,Meta Title,Modified By,Monthly Maintenance,Monthly Rent (Record Currency),Meta Description,Modified Time,Monthly Maintenance (Record Currency),Wifi ID,Wifi Password
K14B501,₹ 500.00,₹ 500.00,"Aug 27, 2024",Double Balcony - Road facing,B,7,500 square feet,,"Aug 14, 2025",,Sarjapur/Bellandur,Jayesh K,"Aug 19, 2024 05:53 PM",INR,,,,,FALSE,1,No,On Hold,Fully Furnished,North East,https://kuula.co/share/collection/7KwwW?logo=0&info=0&fs=1&vr=1&sd=1&initload=0&thumbs=1,Bengaluru,India,Karnataka,"Kots Jaune, B501, Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,Jayesh K,Booked,Occupied,,"₹ 57,600.00","₹ 57,600.00",1 BHK,,B501,K14B501,K14B501,,₹ 250.00,₹ 250.00,"Smart TV
Double Door Fridge
Sofa Cum Bed
Modular Kitchen
Microwave
Induction Cooktop
8"""" Memory Foam Mattress
Wardrobe
Study Table with Chair
Geyser
Cloth Dryer Stand
Shoe Rack
Single Bathroom",,Bengaluru,India,Karnataka,"Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,D Vasudeva Naidu,"Aug 14, 2025 03:06 PM","Aug 14, 2025 03:06 PM",https://www.kots.world/flat/k14b501,,,,,,,500 square feet,,,,zcrm_459215000016881191,K14,,KOTS JAUNE,"₹ 14,500.00","₹ 14,500.00",FALSE,,,,"₹ 28,800.00","This flat for rent, B501, is a fully furnished 1BHK situated inside the prestigious Kots Jaune property, which encompasses a total of 27 distinct flats. This residence features a double balcony with a road-facing view and faces North East, ensuring abunda...",2 Adults & 1 Child,B501: Fully Furnished 1 BHK flat in Sarjapur | Kots Jaune,Jayesh K,"₹ 2,500.00","₹ 28,800.00",B501 is a fully furnished 1 BHK rental flat in Sarjapur at Kots Jaune. Book now and enjoy comfortable living with high-speed internet and premium amenities.,"Aug 14, 2025 03:06 PM","₹ 2,500.00",K14B501,K14B@50128911
K14B404,₹ 500.00,₹ 500.00,,With Balcony - No Road,B,7,500 square feet,,"Aug 14, 2025",,Sarjapur/Bellandur,Jayesh K,"Aug 19, 2024 05:53 PM",INR,,,,,FALSE,1,No,On Hold,Fully Furnished,West,https://kuula.co/share/collection/7Kw28?logo=0&info=0&fs=1&vr=1&sd=1&initload=0&thumbs=1,Bengaluru,India,Karnataka,"Kots Jaune, B404, Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,Jayesh K,Booked,Occupied,,"₹ 53,600.00","₹ 53,600.00",1 BHK,,B404,K14B404,K14B404,,₹ 250.00,₹ 250.00,"Smart TV
Double Door Fridge
Sofa Cum Bed
Modular Kitchen
Microwave
Induction Cooktop
8"""" Memory Foam Mattress
Wardrobe
Study Table with Chair
Geyser
Cloth Dryer Stand
Shoe Rack
Single Bathroom",,Bengaluru,India,Karnataka,"Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,D Vasudeva Naidu,"Aug 14, 2025 03:06 PM","Aug 14, 2025 03:06 PM",https://www.kots.world/flat/k14b404,,,,,,,500 square feet,,,,zcrm_459215000016881190,K14,,KOTS JAUNE,"₹ 14,500.00","₹ 14,500.00",FALSE,,,,"₹ 26,800.00","This flat for rent, B404, is a fully furnished 1 BHK unit situated within the distinguished Kots Jaune property, which includes a total of 27 flats. This particular flat boasts a single balcony and faces east, allowing for refreshing morning sunlight and ...",2 Adults & 1 Child,B404: Fully Furnished 1 BHK flat in Sarjapur | Kots Jaune,Jayesh K,"₹ 2,500.00","₹ 26,800.00",B404 is a fully furnished 1 BHK rental flat in Sarjapur at Kots Jaune. Book now and enjoy comfortable living with high-speed internet and premium amenities.,"Aug 14, 2025 03:06 PM","₹ 2,500.00",K14B404,K14B@40422151
K14B403,₹ 500.00,₹ 500.00,,With Balcony - No Road,B,7,500 square feet,,"Aug 14, 2025",,Sarjapur/Bellandur,Jayesh K,"Aug 19, 2024 05:53 PM",INR,,,,,FALSE,1,No,On Hold,Fully Furnished,East,https://kuula.co/share/collection/7Kw29?logo=0&info=0&fs=1&vr=1&sd=1&initload=0&thumbs=1,Bengaluru,India,Karnataka,"Kots Jaune, B403, Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,Jayesh K,Booked,Occupied,,"₹ 53,600.00","₹ 53,600.00",1 BHK,,B403,K14B403,K14B403,,₹ 250.00,₹ 250.00,"Smart TV
Double Door Fridge
Sofa Cum Bed
Modular Kitchen
Microwave
Induction Cooktop
8"""" Memory Foam Mattress
Wardrobe
Study Table with Chair
Geyser
Cloth Dryer Stand
Shoe Rack
Single Bathroom",,Bengaluru,India,Karnataka,"Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,D Vasudeva Naidu,"Aug 14, 2025 03:06 PM","Aug 14, 2025 03:06 PM",https://www.kots.world/flat/k14b403,,,,,,,500 square feet,,,,zcrm_459215000016881189,K14,,KOTS JAUNE,"₹ 14,500.00","₹ 14,500.00",FALSE,,,,"₹ 26,800.00","This fully furnished 1BHK flat, B403, is available for rent at Kots Jaune, a premium property with 27 well-maintained units. The flat includes a single balcony and faces east, ensuring a bright and airy living space throughout the day. The entrance door o...",2 Adults & 1 Child,B403: Fully Furnished 1 BHK flat in Sarjapur | Kots Jaune,Jayesh K,"₹ 2,500.00","₹ 26,800.00",B403 is a fully furnished 1 BHK rental flat in Sarjapur at Kots Jaune. Book now and enjoy comfortable living with high-speed internet and premium amenities.,"Aug 14, 2025 03:06 PM","₹ 2,500.00",K14B403,K14B@40322151
K14B402,₹ 500.00,₹ 500.00,"Aug 27, 2024",Double Balcony - Road facing,B,7,500 square feet,,"Aug 14, 2025",,Sarjapur/Bellandur,Jayesh K,"Aug 19, 2024 05:53 PM",INR,,,,,FALSE,1,No,On Hold,Fully Furnished,North East,https://kuula.co/share/collection/7Kw2G?logo=0&info=0&fs=1&vr=1&sd=1&initload=0&thumbs=1,Bengaluru,India,Karnataka,"Kots Jaune, B402, Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,Jayesh K,Booked,Occupied,,"₹ 57,600.00","₹ 57,600.00",1 BHK,,B402,K14B402,K14B402,,₹ 250.00,₹ 250.00,"Smart TV
Double Door Fridge
Sofa Cum Bed
Modular Kitchen
Microwave
Induction Cooktop
8"""" Memory Foam Mattress
Wardrobe
Study Table with Chair
Geyser
Cloth Dryer Stand
Shoe Rack
Single Bathroom",,Bengaluru,India,Karnataka,"Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,D Vasudeva Naidu,"Aug 14, 2025 03:06 PM","Aug 14, 2025 03:06 PM",https://www.kots.world/flat/k14b402,,,,,,,500 square feet,,,,zcrm_459215000016881188,K14,,KOTS JAUNE,"₹ 14,500.00","₹ 14,500.00",FALSE,,,,"₹ 28,800.00","This flat for rent, B402, is a fully furnished 1BHK located inside the distinguished Kots Jaune, a property that features a total of 27 exclusive flats. This unit boasts a double balcony with a road-facing view and faces North East, ensuring a well-lit an...",2 Adults & 1 Child,B402: Fully Furnished 1 BHK flat in Sarjapur | Kots Jaune,Jayesh K,"₹ 2,500.00","₹ 28,800.00",B402 is a fully furnished 1 BHK rental flat in Sarjapur at Kots Jaune. Book now and enjoy comfortable living with high-speed internet and premium amenities.,"Aug 14, 2025 03:06 PM","₹ 2,500.00",K14B402,K14B@40222124
K14B401,₹ 500.00,₹ 500.00,,Double Balcony - Road facing,B,7,500 square feet,,"Aug 14, 2025",,Sarjapur/Bellandur,Jayesh K,"Aug 19, 2024 05:53 PM",INR,,,,,FALSE,1,No,On Hold,Fully Furnished,North East,https://kuula.co/share/collection/7KwwW?logo=0&info=0&fs=1&vr=1&sd=1&initload=0&thumbs=1,Bengaluru,India,Karnataka,"Kots Jaune, B401, Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,Jayesh K,Booked,Occupied,,"₹ 57,600.00","₹ 57,600.00",1 BHK,,B401,K14B401,K14B401,,₹ 250.00,₹ 250.00,"Smart TV
Double Door Fridge
Sofa Cum Bed
Modular Kitchen
Microwave
Induction Cooktop
8"""" Memory Foam Mattress
Wardrobe
Study Table with Chair
Geyser
Cloth Dryer Stand
Shoe Rack
Single Bathroom",,Bengaluru,India,Karnataka,"Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,D Vasudeva Naidu,"Aug 14, 2025 03:06 PM","Aug 14, 2025 03:06 PM",https://www.kots.world/flat/k14b401,,,,,,,500 square feet,,,,zcrm_459215000016881187,K14,,KOTS JAUNE,"₹ 14,500.00","₹ 14,500.00",TRUE,,,,"₹ 28,800.00","This flat for rent, B401, is a fully furnished 1BHK located inside Kots Jaune, an upscale property consisting of 27 exclusive flats. The unit features a double balcony with a road-facing view and faces North East, offering a well-lit and airy living envir...",2 Adults & 1 Child,B401: Fully Furnished 1 BHK flat in Sarjapur | Kots Jaune,Jayesh K,"₹ 2,500.00","₹ 28,800.00",B401 is a fully furnished 1 BHK rental flat in Sarjapur at Kots Jaune. Book now and enjoy comfortable living with high-speed internet and premium amenities.,"Aug 14, 2025 03:06 PM","₹ 2,500.00",K14B401,K14B@40122156
K14B304,₹ 500.00,₹ 500.00,"Aug 27, 2024",With Balcony - No Road,B,7,500 square feet,,"Aug 14, 2025",,Sarjapur/Bellandur,Jayesh K,"Aug 19, 2024 05:53 PM",INR,,,,,FALSE,1,No,On Hold,Fully Furnished,West,https://kuula.co/share/collection/7Kw28?logo=0&info=0&fs=1&vr=1&sd=1&initload=0&thumbs=1,Bengaluru,India,Karnataka,"Kots Jaune, B304, Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,Jayesh K,Booked,Occupied,,"₹ 53,600.00","₹ 53,600.00",1 BHK,,B304,K14B304,K14B304,,₹ 250.00,₹ 250.00,"Smart TV
Double Door Fridge
Sofa Cum Bed
Modular Kitchen
Microwave
Induction Cooktop
8"""" Memory Foam Mattress
Wardrobe
Study Table with Chair
Geyser
Cloth Dryer Stand
Shoe Rack
Single Bathroom",,Bengaluru,India,Karnataka,"Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,D Vasudeva Naidu,"Aug 14, 2025 03:06 PM","Aug 14, 2025 03:06 PM",https://www.kots.world/flat/k14b304,,,,,,,500 square feet,,,,zcrm_459215000016881186,K14,,KOTS JAUNE,"₹ 14,500.00","₹ 14,500.00",FALSE,,,,"₹ 26,800.00","This flat for rent, B304, is a fully furnished 1 BHK unit located inside the esteemed Kots Jaune property, which comprises a total of 27 flats. This particular flat features a single balcony and faces east, allowing for delightful morning light and a sere...",2 Adults & 1 Child,B304: Fully Furnished 1 BHK flat in Sarjapur | Kots Jaune,Jayesh K,"₹ 2,500.00","₹ 26,800.00",B304 is a fully furnished 1 BHK rental flat in Sarjapur at Kots Jaune. Book now and enjoy comfortable living with high-speed internet and premium amenities.,"Aug 14, 2025 03:06 PM","₹ 2,500.00",K14B304,K14B@30401278
K14B303,₹ 500.00,₹ 500.00,,With Balcony - No Road,B,7,500 square feet,,"Aug 14, 2025",,Sarjapur/Bellandur,Jayesh K,"Aug 19, 2024 05:53 PM",INR,,,,,FALSE,1,No,On Hold,Fully Furnished,East,https://kuula.co/share/collection/7Kw29?logo=0&info=0&fs=1&vr=1&sd=1&initload=0&thumbs=1,Bengaluru,India,Karnataka,"Kots Jaune, B303, Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,Jayesh K,Booked,Occupied,,"₹ 53,600.00","₹ 53,600.00",1 BHK,,B303,K14B303,K14B303,,₹ 250.00,₹ 250.00,"Smart TV
Double Door Fridge
Sofa Cum Bed
Modular Kitchen
Microwave
Induction Cooktop
8"""" Memory Foam Mattress
Wardrobe
Study Table with Chair
Geyser
Cloth Dryer Stand
Shoe Rack
Single Bathroom",,Bengaluru,India,Karnataka,"Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,D Vasudeva Naidu,"Aug 14, 2025 03:06 PM","Aug 14, 2025 03:06 PM",https://www.kots.world/flat/k14b303,,,,,,,500 square feet,,,,zcrm_459215000016881185,K14,,KOTS JAUNE,"₹ 14,500.00","₹ 14,500.00",FALSE,,,,"₹ 26,800.00","This fully furnished 1BHK flat, B303, is available for rent in Kots Jaune, a distinguished property comprising 27 well-appointed units. The flat features a single balcony and faces east, providing a bright and inviting space with morning sunlight. The doo...",2 Adults & 1 Child,B303: Fully Furnished 1 BHK flat in Sarjapur | Kots Jaune,Jayesh K,"₹ 2,500.00","₹ 26,800.00",B303 is a fully furnished 1 BHK rental flat in Sarjapur at Kots Jaune. Book now and enjoy comfortable living with high-speed internet and premium amenities.,"Aug 14, 2025 03:06 PM","₹ 2,500.00",K14B303,K14B@30301220
K14B302,₹ 500.00,₹ 500.00,"Aug 27, 2024",Double Balcony - Road facing,B,7,500 square feet,,"Aug 14, 2025",,Sarjapur/Bellandur,Jayesh K,"Aug 19, 2024 05:53 PM",INR,,,,,FALSE,1,No,On Hold,Fully Furnished,North East,https://kuula.co/share/collection/7Kw2G?logo=0&info=0&fs=1&vr=1&sd=1&initload=0&thumbs=1,Bengaluru,India,Karnataka,"Kots Jaune, B302, Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,Jayesh K,Booked,Occupied,,"₹ 57,600.00","₹ 57,600.00",1 BHK,,B302,K14B302,K14B302,,₹ 250.00,₹ 250.00,"Smart TV
Double Door Fridge
Sofa Cum Bed
Modular Kitchen
Microwave
Induction Cooktop
8"""" Memory Foam Mattress
Wardrobe
Study Table with Chair
Geyser
Cloth Dryer Stand
Shoe Rack
Single Bathroom",,Bengaluru,India,Karnataka,"Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,D Vasudeva Naidu,"Aug 14, 2025 03:06 PM","Aug 14, 2025 03:06 PM",https://www.kots.world/flat/k14b302,,,,,,,500 square feet,,,,zcrm_459215000016881184,K14,,KOTS JAUNE,"₹ 14,500.00","₹ 14,500.00",FALSE,,,,"₹ 28,800.00","This flat for rent, B302, is a fully furnished 1BHK located inside Kots Jaune, an esteemed property featuring a total of 27 flats. This residence boasts a double balcony with a road-facing view and faces North East, providing a light-filled and airy livin...",2 Adults & 1 Child,B302: Fully Furnished 1 BHK flat in Sarjapur | Kots Jaune,Jayesh K,"₹ 2,500.00","₹ 28,800.00",B302 is a fully furnished 1 BHK rental flat in Sarjapur at Kots Jaune. Book now and enjoy comfortable living with high-speed internet and premium amenities.,"Aug 14, 2025 03:06 PM","₹ 2,500.00",K14B302,K14B@30222127
K14B301,₹ 500.00,₹ 500.00,"Oct 7, 2025",Double Balcony - Road facing,B,7,500 square feet,,"Aug 14, 2025",,Sarjapur/Bellandur,Jayesh K,"Aug 19, 2024 05:53 PM",INR,,"Oct 3, 2025",,,FALSE,1,Yes,Free,Fully Furnished,North East,https://kuula.co/share/collection/7KwwW?logo=0&info=0&fs=1&vr=1&sd=1&initload=0&thumbs=1,Bengaluru,India,Karnataka,"Kots Jaune, B301, Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,Jayesh K,Not Booked,Occupied & On Notice,,"₹ 57,600.00","₹ 57,600.00",1 BHK,,B301,K14B301,K14B301,,₹ 250.00,₹ 250.00,"Smart TV
Double Door Fridge
Sofa Cum Bed
Modular Kitchen
Microwave
Induction Cooktop
8"""" Memory Foam Mattress
Wardrobe
Study Table with Chair
Geyser
Cloth Dryer Stand
Shoe Rack
Single Bathroom",,Bengaluru,India,Karnataka,"Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,D Vasudeva Naidu,"Aug 20, 2025 04:13 PM","Aug 20, 2025 04:13 PM",https://www.kots.world/flat/k14b301,,,,,,,500 square feet,,,,zcrm_459215000016881183,K14,,KOTS JAUNE,"₹ 14,500.00","₹ 14,500.00",FALSE,,,,"₹ 28,800.00","This flat for rent, B301, is a fully furnished 1BHK located inside Kots Jaune, a well-regarded property comprising 27 distinct flats. This residence offers a double balcony with a road-facing view and faces North East, providing a bright and pleasant livi...",2 Adults & 1 Child,B301: Fully Furnished 1 BHK flat in Sarjapur | Kots Jaune,Nagalaxmi,"₹ 2,500.00","₹ 28,800.00",B301 is a fully furnished 1 BHK rental flat in Sarjapur at Kots Jaune. Book now and enjoy comfortable living with high-speed internet and premium amenities.,"Aug 20, 2025 04:13 PM","₹ 2,500.00",K14B301,K14B@30108987
K14B204,₹ 500.00,₹ 500.00,"Dec 18, 2024",With Balcony - No Road,B,7,500 square feet,,"Aug 14, 2025",,Sarjapur/Bellandur,Jayesh K,"Aug 19, 2024 05:53 PM",INR,,"Dec 14, 2024",,,FALSE,1,No,On Hold,Fully Furnished,West,https://kuula.co/share/collection/7Kw28?logo=0&info=0&fs=1&vr=1&sd=1&initload=0&thumbs=1,Bengaluru,India,Karnataka,"Kots Jaune, B204, Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,Jayesh K,Booked,Occupied,,"₹ 53,600.00","₹ 53,600.00",1 BHK,,B204,K14B204,K14B204,,₹ 250.00,₹ 250.00,"Smart TV
Double Door Fridge
Sofa Cum Bed
Modular Kitchen
Microwave
Induction Cooktop
8"""" Memory Foam Mattress
Wardrobe
Study Table with Chair
Geyser
Cloth Dryer Stand
Shoe Rack
Single Bathroom",,Bengaluru,India,Karnataka,"Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,D Vasudeva Naidu,"Aug 14, 2025 03:06 PM","Aug 14, 2025 03:06 PM",https://www.kots.world/flat/k14b204,,,,,,,500 square feet,,,,zcrm_459215000016881182,K14,,KOTS JAUNE,"₹ 14,500.00","₹ 14,500.00",FALSE,,,,"₹ 26,800.00","This flat for rent, B204, is a fully furnished 1 BHK unit situated inside the distinguished Kots Jaune property, which comprises a total of 27 flats. This residence features a single balcony and faces east, offering ample sunlight and a pleasant morning v...",2 Adults & 1 Child,B204: Fully Furnished 1 BHK flat in Sarjapur | Kots Jaune,Jayesh K,"₹ 2,500.00","₹ 26,800.00",B204 is a fully furnished 1 BHK rental flat in Sarjapur at Kots Jaune. Book now and enjoy comfortable living with high-speed internet and premium amenities.,"Aug 14, 2025 03:06 PM","₹ 2,500.00",K14B204,K14B@20401200
K14B203,₹ 500.00,₹ 500.00,,With Balcony - No Road,B,7,500 square feet,,"Aug 14, 2025",,Sarjapur/Bellandur,Jayesh K,"Aug 19, 2024 05:53 PM",INR,,,,,FALSE,1,No,On Hold,Fully Furnished,East,https://kuula.co/share/collection/7Kw29?logo=0&info=0&fs=1&vr=1&sd=1&initload=0&thumbs=1,Bengaluru,India,Karnataka,"Kots Jaune, B203, Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,Jayesh K,Booked,Occupied,,"₹ 53,600.00","₹ 53,600.00",1 BHK,,B203,K14B203,K14B203,,₹ 250.00,₹ 250.00,"Smart TV
Double Door Fridge
Sofa Cum Bed
Modular Kitchen
Microwave
Induction Cooktop
8"""" Memory Foam Mattress
Wardrobe
Study Table with Chair
Geyser
Cloth Dryer Stand
Shoe Rack
Single Bathroom",,Bengaluru,India,Karnataka,"Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,D Vasudeva Naidu,"Aug 14, 2025 03:06 PM","Aug 14, 2025 03:06 PM",https://www.kots.world/flat/k14b203,,,,,,,500 square feet,,,,zcrm_459215000016881181,K14,,KOTS JAUNE,"₹ 14,500.00","₹ 14,500.00",FALSE,,,,"₹ 26,800.00","This fully furnished 1BHK flat, B203, is available for rent within Kots Jaune, a sought-after property that hosts a total of 27 flats. This unit features a single balcony and faces east, allowing for abundant morning sunlight and a pleasant view. The door...",2 Adults & 1 Child,B203: Fully Furnished 1 BHK flat in Sarjapur | Kots Jaune,Jayesh K,"₹ 2,500.00","₹ 26,800.00",B203 is a fully furnished 1 BHK rental flat in Sarjapur at Kots Jaune. Book now and enjoy comfortable living with high-speed internet and premium amenities.,"Aug 14, 2025 03:06 PM","₹ 2,500.00",K14B203,K14B@20372982
K14B202,₹ 500.00,₹ 500.00,,Double Balcony - Road facing,B,7,500 square feet,,"Aug 14, 2025",,Sarjapur/Bellandur,Jayesh K,"Aug 19, 2024 05:53 PM",INR,,,,,FALSE,1,No,On Hold,Fully Furnished,North East,https://kuula.co/share/collection/7Kw2G?logo=0&info=0&fs=1&vr=1&sd=1&initload=0&thumbs=1,Bengaluru,India,Karnataka,"Kots Jaune, B202, Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,Jayesh K,Booked,Occupied,,"₹ 57,600.00","₹ 57,600.00",1 BHK,,B202,K14B202,K14B202,,₹ 250.00,₹ 250.00,"Smart TV
Double Door Fridge
Sofa Cum Bed
Modular Kitchen
Microwave
Induction Cooktop
8"""" Memory Foam Mattress
Wardrobe
Study Table with Chair
Geyser
Cloth Dryer Stand
Shoe Rack
Single Bathroom",,Bengaluru,India,Karnataka,"Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,D Vasudeva Naidu,"Aug 14, 2025 03:06 PM","Aug 14, 2025 03:06 PM",https://www.kots.world/flat/k14b202,,,,,,,500 square feet,,,,zcrm_459215000016881180,K14,,KOTS JAUNE,"₹ 14,500.00","₹ 14,500.00",FALSE,,,,"₹ 28,800.00","This flat for rent, B202, is a fully furnished 1BHK situated inside Kots Jaune, an esteemed property that comprises 27 thoughtfully designed flats. This unit features a double balcony with a road-facing view and faces North East, offering a bright and air...",2 Adults & 1 Child,B202: Fully Furnished 1 BHK flat in Sarjapur | Kots Jaune,Jayesh K,"₹ 2,500.00","₹ 28,800.00",B202 is a fully furnished 1 BHK rental flat in Sarjapur at Kots Jaune. Book now and enjoy comfortable living with high-speed internet and premium amenities.,"Aug 14, 2025 03:06 PM","₹ 2,500.00",K14B202,K14B@20289182
K14B201,₹ 500.00,₹ 500.00,"Aug 27, 2024",Double Balcony - Road facing,B,7,500 square feet,,"Aug 14, 2025",,Sarjapur/Bellandur,Jayesh K,"Aug 19, 2024 05:53 PM",INR,,,,,FALSE,1,No,On Hold,Fully Furnished,North East,https://kuula.co/share/collection/7KwwW?logo=0&info=0&fs=1&vr=1&sd=1&initload=0&thumbs=1,Bengaluru,India,Karnataka,"Kots Jaune, B201, Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,Jayesh K,Booked,Occupied,,"₹ 57,600.00","₹ 57,600.00",1 BHK,,B201,K14B201,K14B201,,₹ 250.00,₹ 250.00,"Smart TV
Double Door Fridge
Sofa Cum Bed
Modular Kitchen
Microwave
Induction Cooktop
8"""" Memory Foam Mattress
Wardrobe
Study Table with Chair
Geyser
Cloth Dryer Stand
Shoe Rack
Single Bathroom",,Bengaluru,India,Karnataka,"Site No 11 & 12, 1st Cross, Thomas Layout, Hado Siddapura, Chikkakanalli, Sarjapura Road",560035,D Vasudeva Naidu,"Aug 14, 2025 03:06 PM","Aug 14, 2025 03:06 PM",https://www.kots.world/flat/k14b201,,,,,,,500 square feet,,,,zcrm_459215000016881179,K14,,KOTS JAUNE,"₹ 14,500.00","₹ 14,500.00",FALSE,,,,"₹ 28,800.00","This flat for rent, B201, is a fully furnished 1BHK located inside the esteemed Kots Jaune property, which houses a total of 27 flats. This residence features a double balcony with a road-facing view and faces North East, offering a bright and welcoming a...",2 Adults & 1 Child,B201: Fully Furnished 1 BHK flat in Sarjapur | Kots Jaune,Jayesh K,"₹ 2,500.00","₹ 28,800.00",B201 is a fully furnished 1 BHK rental flat in Sarjapur at Kots Jaune. Book now and enjoy comfortable living with high-speed internet and premium amenities.,"Aug 14, 2025 03:06 PM","₹ 2,500.00",K14B201,K14B@20122125
