Date,campaign_id,Source,action_type (whatsapp / phone_call / paidlead_form),page_url,Bookings,IP ADRESS,FLAT VIEW,Time Stamp
2025-12-24,G011,GOOGLE,,flats-for-rent,No,223.186.15.144/32,,2025-12-24 15:01:08
2025-12-24,G011,GOOGLE,,landing,No,49.205.38.171/32,,2025-12-24 15:00:41
2025-12-24,G011,GOOGLE,,property-detail,No,122.172.86.47/32,,2025-12-24 15:00:25
2025-12-24,G007,GOOGLE,,property-detail,No,182.77.73.127/32,,2025-12-24 15:00:24
2025-12-24,G009,GOOGLE,,landing,No,157.45.47.244/32,,2025-12-24 15:00:10
2025-12-24,G012,GOOGLE,,flats-for-rent,No,106.216.235.157/32,,2025-12-24 15:00:02
2025-12-24,G012,GOOGLE,,flats-for-rent,No,152.57.122.95/32,,2025-12-24 14:59:58
2025-12-24,G010,GOOGLE,,landing,No,223.186.55.68/32,,2025-12-24 14:59:45
2025-12-24,G007,GOOGLE,,home,No,106.217.114.75/32,,2025-12-24 14:59:37
2025-12-24,G012,GOOGLE,,property-detail,No,157.35.4.146/32,,2025-12-24 14:59:34
2025-12-24,G011,GOOGLE,,landing,No,106.206.18.177/32,,2025-12-24 14:59:31
2025-12-24,G011,GOOGLE,,landing,No,101.0.63.138/32,,2025-12-24 14:59:00
2025-12-24,22155885596,GOOGLE,,landing,No,106.216.161.110/32,,2025-12-24 14:58:11
2025-12-24,G011,GOOGLE,,property-detail,No,223.185.128.32/32,,2025-12-24 14:57:57
2025-12-24,22155885596,GOOGLE,,landing,No,115.99.109.92/32,,2025-12-24 14:57:42
2025-12-24,G010,GOOGLE,,property-detail,No,223.186.77.107/32,,2025-12-24 14:57:20
2025-12-24,G010,GOOGLE,,property-detail,No,106.216.170.61/32,,2025-12-24 14:57:15
2025-12-24,G012,GOOGLE,,flats-for-rent,No,223.186.47.165/32,,2025-12-24 14:57:13
2025-12-24,G010,GOOGLE,,flats-for-rent,No,152.57.114.33/32,,2025-12-24 14:57:11
2025-12-24,G012,GOOGLE,,landing,No,49.207.131.246/32,,2025-12-24 14:57:01
2025-12-24,22155885596,GOOGLE,,landing,No,27.7.177.230/32,,2025-12-24 14:56:59
2025-12-24,G012,GOOGLE,,flats-for-rent,No,27.61.45.191/32,,2025-12-24 14:56:56
2025-12-24,G001,GOOGLE,,property-detail,No,152.57.117.193/32,,2025-12-24 14:56:12
2025-12-24,G010,GOOGLE,,property-detail,No,223.186.28.182/32,,2025-12-24 14:56:07
2025-12-24,G012,GOOGLE,,landing,No,49.207.55.149/32,,2025-12-24 14:55:58
2025-12-24,G009,GOOGLE,,landing,No,223.186.7.248/32,,2025-12-24 14:55:40
2025-12-24,G009,GOOGLE,,landing,No,106.51.162.43/32,,2025-12-24 14:55:34
2025-12-24,G010,GOOGLE,,flats-for-rent,No,223.186.21.242/32,,2025-12-24 14:54:41
2025-12-24,G011,GOOGLE,,landing,No,157.45.49.253/32,,2025-12-24 14:54:39
2025-12-24,G010,GOOGLE,,property-detail,No,106.216.163.177/32,,2025-12-24 14:54:13
2025-12-24,M001,META,,property-detail,No,103.186.41.143/32,,2025-12-24 14:54:03
2025-12-24,G010,GOOGLE,,property-detail,No,122.172.87.231/32,,2025-12-24 14:53:46
2025-12-24,G007,GOOGLE,,flat-detail,No,49.37.171.238/32,,2025-12-24 14:53:44
2025-12-24,G010,GOOGLE,,landing,No,223.186.44.136/32,,2025-12-24 14:53:20
2025-12-24,G011,GOOGLE,,landing,No,152.57.120.102/32,,2025-12-24 14:53:14
2025-12-24,G010,GOOGLE,,home,No,122.168.67.33/32,,2025-12-24 14:52:58
2025-12-24,G012,GOOGLE,,property-detail,No,223.186.186.167/32,,2025-12-24 14:52:49
2025-12-24,G011,GOOGLE,,flats-for-rent,No,152.57.140.103/32,,2025-12-24 14:52:43
2025-12-24,G010,GOOGLE,,flats-for-rent,No,223.186.38.244/32,,2025-12-24 14:52:30
2025-12-24,G012,GOOGLE,,landing,No,223.186.7.250/32,,2025-12-24 14:51:34
2025-12-24,G010,GOOGLE,,flats-for-rent,No,223.186.46.113/32,,2025-12-24 14:51:34
2025-12-24,G012,GOOGLE,,property-detail,No,106.216.175.224/32,,2025-12-24 14:51:26
2025-12-24,G011,GOOGLE,,flats-for-rent,No,223.186.95.98/32,,2025-12-24 14:51:14
2025-12-24,G010,GOOGLE,,landing,No,49.207.198.228/32,,2025-12-24 14:51:04
2025-12-24,G009,GOOGLE,,flats-for-rent,No,152.57.27.97/32,,2025-12-24 14:50:55
2025-12-24,G010,GOOGLE,,landing,No,223.186.61.136/32,,2025-12-24 14:50:54
2025-12-24,G008,GOOGLE,,landing,No,49.205.203.41/32,,2025-12-24 14:50:43
2025-12-24,G011,GOOGLE,,landing,No,223.185.128.62/32,,2025-12-24 14:50:25
2025-12-24,G009,GOOGLE,,landing,No,27.7.188.247/32,,2025-12-24 14:50:10
2025-12-24,G011,GOOGLE,,property-detail,No,27.7.212.174/32,,2025-12-24 14:50:05
2025-12-24,G012,GOOGLE,,flats-for-rent,No,157.50.168.159/32,,2025-12-24 14:49:27
2025-12-24,22155885596,GOOGLE,,flats-for-rent,No,223.227.19.202/32,,2025-12-24 14:49:18
2025-12-24,22155885596,GOOGLE,,landing,No,223.186.103.143/32,,2025-12-24 14:48:42
2025-12-24,23376292240,GOOGLE,,property-detail,No,223.231.156.112/32,,2025-12-24 14:48:38
2025-12-24,G008,GOOGLE,,landing,No,223.231.129.172/32,,2025-12-24 14:48:34
2025-12-24,G009,GOOGLE,,landing,No,115.96.180.100/32,,2025-12-24 14:48:23
2025-12-24,G009,GOOGLE,,landing,No,106.217.68.97/32,,2025-12-24 14:48:14
2025-12-24,G010,GOOGLE,,property-detail,No,106.222.202.147/32,,2025-12-24 14:48:12
2025-12-24,G010,GOOGLE,,landing,No,106.222.200.35/32,,2025-12-24 14:48:11
2025-12-24,G012,GOOGLE,,landing,No,27.61.40.197/32,,2025-12-24 14:48:00
2025-12-24,G008,GOOGLE,,landing,No,42.107.220.154/32,,2025-12-24 14:47:50
2025-12-24,G011,GOOGLE,,flats-for-rent,No,223.186.103.142/32,,2025-12-24 14:47:41
2025-12-24,G012,GOOGLE,,flats-for-rent,No,106.206.201.43/32,,2025-12-24 14:47:14
2025-12-24,G009,GOOGLE,,landing,No,1.39.134.251/32,,2025-12-24 14:46:34
2025-12-24,G009,GOOGLE,,property-detail,No,223.186.5.134/32,,2025-12-24 14:46:25
2025-12-24,G011,GOOGLE,,property-detail,No,223.186.5.215/32,,2025-12-24 14:46:02
2025-12-24,G011,GOOGLE,,property-detail,No,223.186.4.79/32,,2025-12-24 14:45:57
2025-12-24,22155885596,GOOGLE,,landing,No,223.186.14.181/32,,2025-12-24 14:45:43
2025-12-24,G010,GOOGLE,,property-detail,No,223.186.39.216/32,,2025-12-24 14:45:43
2025-12-24,22155885596,GOOGLE,,landing,No,49.206.130.65/32,,2025-12-24 14:45:26
2025-12-24,G011,GOOGLE,,property-detail,No,223.186.110.158/32,,2025-12-24 14:44:53
2025-12-24,G010,GOOGLE,,landing,No,27.7.164.34/32,,2025-12-24 14:44:32
2025-12-24,G010,GOOGLE,,flats-for-rent,No,223.181.119.43/32,,2025-12-24 14:44:27
2025-12-24,G011,GOOGLE,,property-detail,No,223.186.13.137/32,,2025-12-24 14:44:13
2025-12-24,G012,GOOGLE,,property-detail,No,152.57.37.68/32,,2025-12-24 14:43:30
2025-12-24,G012,GOOGLE,,landing,No,223.185.133.4/32,,2025-12-24 14:43:19
2025-12-24,G010,GOOGLE,,property-detail,No,223.186.37.155/32,,2025-12-24 14:43:14
2025-12-24,G007,GOOGLE,,property-detail,No,171.76.80.29/32,,2025-12-24 14:43:12
2025-12-24,G012,GOOGLE,,flats-for-rent,No,223.186.90.32/32,,2025-12-24 14:42:46
2025-12-24,G012,GOOGLE,,property-detail,No,223.186.85.113/32,,2025-12-24 14:42:35
2025-12-24,G010,GOOGLE,,flats-for-rent,No,223.185.130.74/32,,2025-12-24 14:42:32
2025-12-24,22155885596,GOOGLE,,flats-for-rent,No,223.186.77.78/32,,2025-12-24 14:42:18
2025-12-24,G010,GOOGLE,,home,No,152.57.125.20/32,,2025-12-24 14:42:13
2025-12-24,G011,GOOGLE,,flats-for-rent,No,106.216.174.8/32,,2025-12-24 14:42:07
2025-12-24,22155885596,GOOGLE,,landing,No,111.125.193.1/32,,2025-12-24 14:42:01
2025-12-24,G011,GOOGLE,,flats-for-rent,No,223.186.92.191/32,,2025-12-24 14:41:44
2025-12-24,22155885596,GOOGLE,,home,No,116.75.69.139/32,,2025-12-24 14:41:20
2025-12-24,G011,GOOGLE,,landing,No,223.185.128.213/32,,2025-12-24 14:41:06
2025-12-24,G010,GOOGLE,,flats-for-rent,No,223.186.23.194/32,,2025-12-24 14:40:59
2025-12-24,G010,GOOGLE,,property-detail,No,223.186.68.81/32,,2025-12-24 14:40:26
2025-12-24,G009,GOOGLE,,property-detail,No,106.192.238.127/32,,2025-12-24 14:40:06
2025-12-24,G012,GOOGLE,,property-detail,No,223.186.84.113/32,,2025-12-24 14:40:01
2025-12-24,G010,GOOGLE,,property-detail,No,223.186.70.182/32,,2025-12-24 14:39:22
2025-12-24,G010,GOOGLE,,landing,No,152.57.110.131/32,,2025-12-24 14:39:19
2025-12-24,G011,GOOGLE,,flat-detail,No,27.61.45.186/32,,2025-12-24 14:39:02
2025-12-24,G012,GOOGLE,,landing,No,106.206.104.160/32,,2025-12-24 14:38:24
2025-12-24,G009,GOOGLE,,landing,No,152.57.42.213/32,,2025-12-24 14:38:19
2025-12-24,G009,GOOGLE,,flats-for-rent,No,106.192.232.161/32,,2025-12-24 14:38:10
2025-12-24,22155885596,GOOGLE,,landing,No,106.216.237.104/32,,2025-12-24 14:37:49
2025-12-24,G008,GOOGLE,,landing,No,223.231.169.171/32,,2025-12-24 14:36:51
2025-12-24,G010,GOOGLE,,landing,No,223.186.77.202/32,,2025-12-24 14:36:44
2025-12-24,G012,GOOGLE,,landing,No,103.2.235.153/32,,2025-12-24 14:36:43
2025-12-24,G011,GOOGLE,,landing,No,49.207.209.74/32,,2025-12-24 14:36:37
2025-12-24,G010,GOOGLE,,landing,No,152.57.19.131/32,,2025-12-24 14:36:05
2025-12-24,G012,GOOGLE,,landing,No,106.206.78.131/32,,2025-12-24 14:36:04
2025-12-24,G010,GOOGLE,,flats-for-rent,No,106.76.92.74/32,,2025-12-24 14:35:59
2025-12-24,G010,GOOGLE,,landing,No,49.207.131.58/32,,2025-12-24 14:35:48
2025-12-24,G003,GOOGLE,,property-detail,No,106.211.88.88/32,,2025-12-24 14:34:15
2025-12-24,G007,GOOGLE,,flat-detail,No,49.207.49.198/32,,2025-12-24 14:34:13
2025-12-24,G011,GOOGLE,,landing,No,223.186.110.94/32,,2025-12-24 14:34:08
2025-12-24,G011,GOOGLE,,flats-for-rent,No,223.186.45.235/32,,2025-12-24 14:33:48
2025-12-24,G012,GOOGLE,,property-detail,No,49.207.192.27/32,,2025-12-24 14:33:46
2025-12-24,G012,GOOGLE,,property-detail,No,157.50.168.61/32,,2025-12-24 14:33:31
2025-12-24,G010,GOOGLE,,property-detail,No,49.37.241.56/32,,2025-12-24 14:32:52
2025-12-24,G010,GOOGLE,,landing,No,49.205.206.85/32,,2025-12-24 14:32:44
2025-12-24,G008,GOOGLE,,property-detail,No,223.186.36.57/32,,2025-12-24 14:31:57
2025-12-24,G010,GOOGLE,,landing,No,42.104.214.71/32,,2025-12-24 14:31:10
2025-12-24,22155885596,GOOGLE,,landing,No,223.186.22.85/32,,2025-12-24 14:29:54
2025-12-24,G011,GOOGLE,,landing,No,157.35.4.110/32,,2025-12-24 14:29:48
2025-12-24,G012,GOOGLE,,landing,No,122.171.17.63/32,,2025-12-24 14:29:20
2025-12-24,G011,GOOGLE,,landing,No,27.7.170.223/32,,2025-12-24 14:28:28
2025-12-24,G009,GOOGLE,,flats-for-rent,No,106.216.175.242/32,,2025-12-24 14:28:03
2025-12-24,G010,GOOGLE,,flats-for-rent,No,36.255.4.247/32,,2025-12-24 14:27:54
2025-12-24,G010,GOOGLE,,landing,No,122.171.22.172/32,,2025-12-24 14:27:38
2025-12-24,G011,GOOGLE,,landing,No,152.57.120.160/32,,2025-12-24 14:27:32
2025-12-24,G012,GOOGLE,,home,No,106.216.168.108/32,,2025-12-24 14:27:09
2025-12-24,G012,GOOGLE,,landing,No,223.186.52.33/32,,2025-12-24 14:26:48
2025-12-24,G012,GOOGLE,,flats-for-rent,No,49.207.206.217/32,,2025-12-24 14:26:25
2025-12-24,G011,GOOGLE,,flat-detail,No,152.57.108.10/32,,2025-12-24 14:26:16
2025-12-24,G011,GOOGLE,,property-detail,No,49.207.128.98/32,,2025-12-24 14:25:39
2025-12-24,G010,GOOGLE,,flats-for-rent,No,157.35.40.171/32,,2025-12-24 14:25:21
2025-12-24,G012,GOOGLE,,landing,No,49.207.58.107/32,,2025-12-24 14:25:10
2025-12-24,G011,GOOGLE,,property-detail,No,115.99.108.253/32,,2025-12-24 14:25:07
2025-12-24,G007,GOOGLE,,home,No,171.48.90.97/32,,2025-12-24 14:25:02
2025-12-24,G010,GOOGLE,,property-detail,No,223.186.92.130/32,,2025-12-24 14:24:46
2025-12-24,G011,GOOGLE,,landing,No,116.75.64.138/32,,2025-12-24 14:24:39
2025-12-24,G007,GOOGLE,,home,No,157.48.81.231/32,,2025-12-24 14:24:36
2025-12-24,G010,GOOGLE,,property-detail,No,223.186.84.35/32,,2025-12-24 14:24:28
2025-12-24,G008,GOOGLE,,landing,No,106.192.235.217/32,,2025-12-24 14:24:11
2025-12-24,G012,GOOGLE,,property-detail,No,205.254.166.192/32,,2025-12-24 14:23:47
2025-12-24,G012,GOOGLE,,property-detail,No,106.77.175.200/32,,2025-12-24 14:23:27
2025-12-24,G012,GOOGLE,,landing,No,223.185.132.95/32,,2025-12-24 14:23:15
2025-12-24,G009,GOOGLE,,property-detail,No,157.48.87.48/32,,2025-12-24 14:23:14
2025-12-24,G009,GOOGLE,,property-detail,No,157.50.203.78/32,,2025-12-24 14:23:09
2025-12-24,G010,GOOGLE,,property-detail,No,152.57.47.34/32,,2025-12-24 14:23:02
2025-12-24,G011,GOOGLE,,flats-for-rent,No,115.99.239.224/32,,2025-12-24 14:23:00
2025-12-24,G002,GOOGLE,,flat-detail,No,114.31.148.39/32,,2025-12-24 14:22:36
2025-12-24,G010,GOOGLE,,flats-for-rent,No,223.186.5.39/32,,2025-12-24 14:22:36
2025-12-24,G012,GOOGLE,,landing,No,106.216.168.171/32,,2025-12-24 14:22:25
2025-12-24,G010,GOOGLE,,property-detail,No,122.168.65.65/32,,2025-12-24 14:22:07
2025-12-24,G008,GOOGLE,,landing,No,106.206.115.70/32,,2025-12-24 14:22:00
2025-12-24,G012,GOOGLE,,property-detail,No,223.186.151.28/32,,2025-12-24 14:21:54
2025-12-24,G012,GOOGLE,,property-detail,No,49.207.236.25/32,,2025-12-24 14:21:51
2025-12-24,G011,GOOGLE,,flats-for-rent,No,223.186.44.3/32,,2025-12-24 14:21:16
2025-12-24,G011,GOOGLE,,flats-for-rent,No,223.185.133.81/32,,2025-12-24 14:21:02
2025-12-24,G012,GOOGLE,,flats-for-rent,No,223.186.76.10/32,,2025-12-24 14:20:59
2025-12-24,G012,GOOGLE,,flats-for-rent,No,223.186.125.3/32,,2025-12-24 14:20:44
2025-12-24,G011,GOOGLE,,property-detail,No,122.172.84.204/32,,2025-12-24 14:20:25
2025-12-24,G011,GOOGLE,,landing,No,49.206.128.223/32,,2025-12-24 14:20:21
2025-12-24,G010,GOOGLE,,flats-for-rent,No,223.186.102.198/32,,2025-12-24 14:19:47
2025-12-24,G012,GOOGLE,,property-detail,No,223.186.46.243/32,,2025-12-24 14:19:32
2025-12-24,G007,GOOGLE,,home,No,152.57.132.254/32,,2025-12-24 14:19:02
2025-12-24,G011,GOOGLE,,flats-for-rent,No,223.237.167.188/32,,2025-12-24 14:18:13
2025-12-24,G010,GOOGLE,,landing,No,49.37.176.250/32,,2025-12-24 14:18:10
2025-12-24,G010,GOOGLE,,property-detail,No,223.186.78.20/32,,2025-12-24 14:18:04
2025-12-24,G011,GOOGLE,,landing,No,152.57.97.162/32,,2025-12-24 14:17:45
2025-12-24,G012,GOOGLE,,landing,No,49.43.241.196/32,,2025-12-24 14:17:43
2025-12-24,G009,GOOGLE,,flats-for-rent,No,223.186.220.76/32,,2025-12-24 14:17:38
2025-12-24,G012,GOOGLE,,property-detail,No,106.216.170.62/32,,2025-12-24 14:17:28
2025-12-24,G012,GOOGLE,,landing,No,106.216.172.228/32,,2025-12-24 14:16:36
2025-12-24,G007,GOOGLE,whatsapp,whatsapp_click,No,223.185.28.209/32,,2025-12-24 14:16:17
2025-12-24,G007,GOOGLE,,flat-detail,No,172.225.137.193/32,,2025-12-24 14:16:12
2025-12-24,G011,GOOGLE,,landing,No,49.43.240.118/32,,2025-12-24 14:15:55
2025-12-24,G012,GOOGLE,,flats-for-rent,No,106.193.52.68/32,,2025-12-24 14:15:46
2025-12-24,G010,GOOGLE,,landing,No,223.186.77.85/32,,2025-12-24 14:15:45
2025-12-24,G012,GOOGLE,,landing,No,49.206.128.76/32,,2025-12-24 14:15:40
2025-12-24,G010,GOOGLE,,flats-for-rent,No,49.37.241.249/32,,2025-12-24 14:15:19
2025-12-24,G011,GOOGLE,,landing,No,223.186.118.156/32,,2025-12-24 14:15:18
2025-12-24,22155885596,GOOGLE,,landing,No,223.186.18.20/32,,2025-12-24 14:14:43
2025-12-24,G008,GOOGLE,,property-detail,No,223.186.124.232/32,,2025-12-24 14:14:32
2025-12-24,G010,GOOGLE,,landing,No,223.186.29.148/32,,2025-12-24 14:14:16
2025-12-24,G012,GOOGLE,,landing,No,106.221.206.254/32,,2025-12-24 14:12:22
2025-12-24,G010,GOOGLE,,property-detail,No,122.171.23.79/32,,2025-12-24 14:11:52
2025-12-24,G008,GOOGLE,,landing,No,27.59.64.111/32,,2025-12-24 14:11:51
2025-12-24,G010,GOOGLE,,flats-for-rent,No,223.186.100.200/32,,2025-12-24 14:11:22
2025-12-24,G013,GOOGLE,,landing,No,122.171.21.1/32,,2025-12-24 14:11:09
2025-12-24,22155885596,GOOGLE,,landing,No,49.207.200.125/32,,2025-12-24 14:11:00
2025-12-24,G010,GOOGLE,,property-detail,No,223.186.92.209/32,,2025-12-24 14:10:52
2025-12-24,G012,GOOGLE,,landing,No,115.99.149.83/32,,2025-12-24 14:10:15
2025-12-24,G012,GOOGLE,,property-detail,No,106.206.87.10/32,,2025-12-24 14:10:15
2025-12-24,G008,GOOGLE,,landing,No,223.237.167.150/32,,2025-12-24 14:10:09
2025-12-24,G010,GOOGLE,,landing,No,157.50.176.140/32,,2025-12-24 14:09:31
2025-12-24,G002,GOOGLE,,property-detail,No,106.221.201.238/32,,2025-12-24 14:09:19
2025-12-24,G011,GOOGLE,,property-detail,No,122.168.71.93/32,,2025-12-24 14:09:10
2025-12-24,G012,GOOGLE,,flats-for-rent,No,49.206.128.151/32,,2025-12-24 14:09:04
2025-12-24,G012,GOOGLE,,flats-for-rent,No,223.186.44.204/32,,2025-12-24 14:08:59
2025-12-24,G009,GOOGLE,,landing,No,49.15.218.124/32,,2025-12-24 14:08:56
2025-12-24,G011,GOOGLE,,property-detail,No,223.186.95.236/32,,2025-12-24 14:08:46
2025-12-24,22149555489,GOOGLE,,flats-for-rent,No,106.216.227.104/32,,2025-12-24 14:08:01
2025-12-24,G013,GOOGLE,,landing,No,152.57.13.70/32,,2025-12-24 14:07:31
2025-12-24,G010,GOOGLE,,property-detail,No,49.37.250.216/32,,2025-12-24 14:06:51
2025-12-24,G010,GOOGLE,,flats-for-rent,No,223.186.87.4/32,,2025-12-24 14:06:49
2025-12-24,G011,GOOGLE,,flats-for-rent,No,223.186.102.121/32,,2025-12-24 14:06:42
2025-12-24,G011,GOOGLE,,property-detail,No,223.186.84.105/32,,2025-12-24 14:06:30
2025-12-24,G011,GOOGLE,,property-detail,No,106.216.172.12/32,,2025-12-24 14:06:27
2025-12-24,G008,GOOGLE,,landing,No,171.48.102.140/32,,2025-12-24 14:06:13
2025-12-24,G008,GOOGLE,,property-detail,No,106.217.47.50/32,,2025-12-24 14:05:54
2025-12-24,G010,GOOGLE,,property-detail,No,223.186.38.131/32,,2025-12-24 14:05:39
2025-12-24,G008,GOOGLE,,landing,No,103.186.41.13/32,,2025-12-24 14:05:06
2025-12-24,G010,GOOGLE,,property-detail,No,223.186.109.77/32,,2025-12-24 14:04:57
2025-12-24,G008,GOOGLE,,landing,No,157.45.40.53/32,,2025-12-24 14:04:44
2025-12-24,G009,GOOGLE,,landing,No,122.171.22.118/32,,2025-12-24 14:04:35
2025-12-24,G010,GOOGLE,,property-detail,No,106.216.166.6/32,,2025-12-24 14:04:01
2025-12-24,G011,GOOGLE,,property-detail,No,223.186.100.121/32,,2025-12-24 14:03:49
2025-12-24,G011,GOOGLE,,landing,No,106.197.106.55/32,,2025-12-24 14:03:18
2025-12-24,G010,GOOGLE,,landing,No,223.185.129.58/32,,2025-12-24 14:03:17
2025-12-24,G011,GOOGLE,,property-detail,No,223.186.124.190/32,,2025-12-24 14:02:58
2025-12-24,G011,GOOGLE,,landing,No,49.37.183.195/32,,2025-12-24 14:02:53
2025-12-24,G012,GOOGLE,,property-detail,No,152.59.164.98/32,,2025-12-24 14:02:47
2025-12-24,G008,GOOGLE,,landing,No,106.216.167.119/32,,2025-12-24 14:01:32
2025-12-24,G011,GOOGLE,,landing,No,223.186.7.142/32,,2025-12-24 14:01:15
2025-12-24,G012,GOOGLE,,property-detail,No,122.172.81.23/32,,2025-12-24 14:01:01
2025-12-24,G008,GOOGLE,,landing,No,157.50.93.53/32,,2025-12-24 14:00:16
2025-12-24,G011,GOOGLE,,landing,No,115.99.108.173/32,,2025-12-24 14:00:06
2025-12-24,G010,GOOGLE,,landing,No,103.6.159.208/32,,2025-12-24 13:59:54
2025-12-24,G008,GOOGLE,,landing,No,223.181.105.241/32,,2025-12-24 13:59:06
2025-12-24,G012,GOOGLE,,property-detail,No,122.172.84.229/32,,2025-12-24 13:58:54
2025-12-24,G009,GOOGLE,,property-detail,No,106.216.164.100/32,,2025-12-24 13:58:35
2025-12-24,22155885596,GOOGLE,,landing,No,152.57.7.247/32,,2025-12-24 13:58:34
2025-12-24,G010,GOOGLE,,flats-for-rent,No,223.186.79.235/32,,2025-12-24 13:57:53
2025-12-24,G011,GOOGLE,,landing,No,122.168.71.144/32,,2025-12-24 13:56:36
2025-12-24,G008,GOOGLE,,landing,No,106.221.199.92/32,,2025-12-24 13:56:25
2025-12-24,G011,GOOGLE,,flats-for-rent,No,223.185.128.255/32,,2025-12-24 13:55:13
2025-12-24,G010,GOOGLE,,flats-for-rent,No,223.186.55.184/32,,2025-12-24 13:55:11
2025-12-24,G012,GOOGLE,,flats-for-rent,No,157.50.188.215/32,,2025-12-24 13:54:54
2025-12-24,G012,GOOGLE,,property-detail,No,223.186.77.248/32,,2025-12-24 13:54:45
2025-12-24,G010,GOOGLE,,flats-for-rent,No,223.186.111.212/32,,2025-12-24 13:54:05
2025-12-24,G007,GOOGLE,,registration,No,15.248.5.38/32,,2025-12-24 13:53:53
2025-12-24,G011,GOOGLE,,landing,No,101.0.62.243/32,,2025-12-24 13:53:16
2025-12-24,G011,GOOGLE,,landing,No,152.57.109.174/32,,2025-12-24 13:52:58
2025-12-24,G011,GOOGLE,,property-detail,No,223.181.113.195/32,,2025-12-24 13:52:35
2025-12-24,G009,GOOGLE,,landing,No,49.37.163.143/32,,2025-12-24 13:52:18
2025-12-24,G008,GOOGLE,,landing,No,157.35.13.119/32,,2025-12-24 13:52:00
2025-12-24,G009,GOOGLE,,landing,No,106.216.168.112/32,,2025-12-24 13:51:56
2025-12-24,G012,GOOGLE,,landing,No,106.206.76.198/32,,2025-12-24 13:51:40
2025-12-24,G012,GOOGLE,,flats-for-rent,No,49.37.160.69/32,,2025-12-24 13:51:00
2025-12-24,G012,GOOGLE,,landing,No,223.186.63.142/32,,2025-12-24 13:50:41
2025-12-24,G012,GOOGLE,,property-detail,No,223.186.119.238/32,,2025-12-24 13:50:30
2025-12-24,G012,GOOGLE,,landing,No,49.37.240.96/32,,2025-12-24 13:50:16
2025-12-24,G011,GOOGLE,,home,No,49.37.176.138/32,,2025-12-24 13:50:10
2025-12-24,G012,GOOGLE,,property-detail,No,223.186.237.169/32,,2025-12-24 13:50:05
2025-12-24,G012,GOOGLE,,flats-for-rent,No,157.38.2.203/32,,2025-12-24 13:49:58
2025-12-24,G012,GOOGLE,,landing,No,223.186.117.250/32,,2025-12-24 13:49:53
2025-12-24,G009,GOOGLE,,property-detail,No,106.216.172.27/32,,2025-12-24 13:49:45
2025-12-24,G008,GOOGLE,,landing,No,106.216.233.101/32,,2025-12-24 13:49:39
2025-12-24,23376292240,GOOGLE,,home,No,157.38.238.188/32,,2025-12-24 13:48:31
2025-12-24,22155885596,GOOGLE,,landing,No,223.185.130.254/32,,2025-12-24 13:48:28
2025-12-24,G011,GOOGLE,,landing,No,49.37.240.6/32,,2025-12-24 13:48:17
2025-12-24,G011,GOOGLE,,landing,No,115.96.20.191/32,,2025-12-24 13:48:11
2025-12-24,G008,GOOGLE,,landing,No,42.107.220.47/32,,2025-12-24 13:48:08
2025-12-24,G007,GOOGLE,,home,No,49.207.152.58/32,,2025-12-24 13:47:55
2025-12-24,G010,GOOGLE,,property-detail,No,223.186.71.61/32,,2025-12-24 13:47:48
2025-12-24,G008,GOOGLE,,landing,No,223.186.36.27/32,,2025-12-24 13:47:31
2025-12-24,G011,GOOGLE,,property-detail,No,223.186.108.27/32,,2025-12-24 13:47:08
2025-12-24,G011,GOOGLE,,flats-for-rent,No,27.7.120.98/32,,2025-12-24 13:46:48
2025-12-24,G011,GOOGLE,,landing,No,106.221.200.7/32,,2025-12-24 13:45:58
2025-12-24,G012,GOOGLE,,flats-for-rent,No,106.216.166.145/32,,2025-12-24 13:45:45
2025-12-24,22155885596,GOOGLE,,landing,No,223.186.38.37/32,,2025-12-24 13:45:37
2025-12-24,G010,GOOGLE,,flats-for-rent,No,101.0.63.37/32,,2025-12-24 13:44:39
2025-12-24,G012,GOOGLE,,landing,No,27.59.163.122/32,,2025-12-24 13:44:23
2025-12-24,G011,GOOGLE,,property-detail,No,157.35.15.37/32,,2025-12-24 13:44:21
2025-12-24,G011,GOOGLE,,landing,No,106.208.187.202/32,,2025-12-24 13:44:09
2025-12-24,G010,GOOGLE,,landing,No,152.57.26.195/32,,2025-12-24 13:43:51
2025-12-24,G011,GOOGLE,,landing,No,223.185.133.58/32,,2025-12-24 13:43:43
2025-12-24,G012,GOOGLE,,flats-for-rent,No,106.78.9.170/32,,2025-12-24 13:42:43
2025-12-24,G011,GOOGLE,,landing,No,223.186.200.50/32,,2025-12-24 13:42:37
2025-12-24,G009,GOOGLE,,flats-for-rent,No,106.206.107.194/32,,2025-12-24 13:42:36
2025-12-24,G011,GOOGLE,,property-detail,No,223.186.76.106/32,,2025-12-24 13:42:13
2025-12-24,G011,GOOGLE,,flats-for-rent,No,103.91.180.16/32,,2025-12-24 13:42:10
2025-12-24,G010,GOOGLE,,landing,No,152.57.131.101/32,,2025-12-24 13:42:00
2025-12-24,G008,GOOGLE,,landing,No,157.35.15.211/32,,2025-12-24 13:41:53
2025-12-24,G011,GOOGLE,,landing,No,223.186.92.229/32,,2025-12-24 13:41:07
2025-12-24,G011,GOOGLE,,landing,No,223.186.71.167/32,,2025-12-24 13:40:57
2025-12-24,G007,GOOGLE,,property-detail,No,15.248.4.196/32,,2025-12-24 13:40:50
2025-12-24,22155885596,GOOGLE,,landing,No,157.35.6.62/32,,2025-12-24 13:39:46
